page,file,bytes,sha256,width_px,height_px,ink_left_px,ink_top_px,ink_right_px,ink_bottom_px,outer_5px_ink
202,page-202.png,193085,2b4f0c145d9f036b6c14e0520c6e62293a544172e955f62fe21f9079a2d329e4,935,1210,110,74,144,84,0
203,page-203.png,197557,83b5301ae35768b2cbe1a2b3f185c75ed30d5ddefbbafc118d34ebb678c57ee7,935,1210,110,74,110,85,0
204,page-204.png,228279,fcedbecf00fd48696e8443782bc9da5daa8022a122b52c37b3a82174f80fd4ea,935,1210,110,74,113,85,0
205,page-205.png,214500,e7904df99d60a503b5a899b68dd5e174b83882278047286c069d640a931627be,935,1210,110,74,110,85,0
206,page-206.png,213032,a76d0e663bf2c9b2ca4ce4bb5be1a82d6c8b004100d4ab0aa23a1e87c48ce6bd,935,1210,110,74,132,85,0
207,page-207.png,198280,0e5264d18c7c5e8e4da06d7641e9458248eea5f89b348effd413f1a21c7145de,935,1210,110,74,111,85,0
208,page-208.png,222972,43a400e356685cbb0e2383ae4e671190a8d8db47eba761c1fc90ca7f73a1cabc,935,1210,110,74,125,85,0
209,page-209.png,190672,e0d70fb1522c99e096e5815656d3e0ea73a3506d4dfd27b309e605fee9092f73,935,1210,110,74,110,85,0
210,page-210.png,205846,40331964fa989be6995bc6d1d33ffd9d10956eebd6ef0058e67f91cc2599a104,935,1210,110,74,114,85,0
211,page-211.png,229897,8c7730e2058b6c4c0c956ca8d0c015d8f808589bdcd8e9a79a865d104443114b,935,1210,110,74,110,84,0
212,page-212.png,187254,b62f6ebd4204cebe0c6e4dc2ba9457b151b04619a87e1db1ed155e521934c334,935,1210,110,74,128,85,0
213,page-213.png,91622,7ece48abe688781da19e1b628ef9af699e449ab9a8fb32e3ae74de7d5ad621c9,935,1210,110,74,110,264,0
