page,file,bytes,sha256,width_px,height_px,ink_left_px,ink_top_px,ink_right_px,ink_bottom_px,outer_5px_ink
202,page-202.png,237336,f9cccba2090d6e818d36930961f2b5b8959d4df54042d3a386472a2930f0ee8c,935,1210,110,74,89,83,0
203,page-203.png,218226,598a4f4cf40fb1c024f30861da81879eeb57761de37d2e42f988410fee2ce09a,935,1210,109,74,106,84,0
204,page-204.png,250974,faaab1b2d56ce34b1fe1cd9e28713073b86d44e05f89c987f79012d7d7a059fb,935,1210,110,74,107,84,0
205,page-205.png,246086,9bd1744ea3809a37a9f4c59e44d4aff30076d725a9347765fe1973515403e5a1,935,1210,110,74,109,86,0
206,page-206.png,253655,7a4b0ef0e05ed0c07273f864a1ab2749966f254e6db4c55264c12b5b365430e9,935,1210,110,74,109,84,0
207,page-207.png,259104,2de0bdc67eab6b0bcacbd4f2b215836ea66ae14c4a3fbe238a005158321d1337,935,1210,109,74,109,84,0
208,page-208.png,219373,a94122bba8a24c730500a5fb0e068f75db7389fbaf2904df9eee41b525fe01a2,935,1210,109,74,110,84,0
209,page-209.png,225471,60502aa1ec3dd8095e7e78f5e93bdf5842c39c162fbdc7ffea658ffdb85a1b60,935,1210,110,74,109,84,0
210,page-210.png,218259,98c82c3056cda3f2eb766cc0b7b83e216b33867e61d0c44adf518dd89e28907e,935,1210,109,74,110,84,0
211,page-211.png,191961,420dbf5724df6700e5eafa7b0f0bf9629338985f10bb6f70a9dd64ee40f0800e,935,1210,110,74,109,84,0
212,page-212.png,210893,76511f29971cc964259385789e46b53630ba6f5392b9a1216fe489a09426540e,935,1210,109,74,109,63,0
213,page-213.png,117949,b9d97b360f19c4fbe5a9fa68d3b35172c492dd24971015b1cbc4e6597782699a,935,1210,110,74,109,84,0
214,page-214.png,122273,85eb9f29a604e1c7ad3d651a3f6afd0b0021a48f8be128adcb943c4335e235c4,935,1210,110,74,110,83,0
215,page-215.png,117898,75d2cb53d5a7017916c70e2a8276052af11689a5d2cafe89fc5e0a7afe776da6,935,1210,110,74,110,84,0
216,page-216.png,84190,32789e5109ca9f78140b3227992a74316a756eb7f0becd42528342e80a273082,935,1210,110,74,110,499,0
217,page-217.png,342570,9c2bde094133f82456c9dda1cc4cc8cc0b99af22c30f2f00a7682627f152c053,935,1210,110,225,109,60,0
218,page-218.png,221983,aec271fe720e061a51dea883d1518d9264070542682fb50f0ed40aef1365ab52,935,1210,110,74,110,585,0
219,page-219.png,281244,fa51f8b80586cdd412a8502b10c8a2d9df586251a5e84363ef5c463520d6bd67,935,1210,109,225,110,60,0
220,page-220.png,244195,29f42c7fa5d7ef7b95d5a0cb2eee3c2af4a9a0ba646f55d311600dd165c3887b,935,1210,109,74,132,85,0
221,page-221.png,214044,1fffd9ee349af8bee428420849cee5c6e210f291eb20b6902f1cfba1f879495e,935,1210,110,74,110,85,0
222,page-222.png,233121,c1f58b60fd5df4223fa077f5e065c310732ba2bdf157340991d813cd3f845562,935,1210,110,74,113,84,0
223,page-223.png,218976,e03502732d694ad4216a8598ac14a78ecf2f588fee3c344fda4c8e5926f16e3d,935,1210,110,74,111,85,0
224,page-224.png,209401,e1185023f5200cbfae927df00471f7ddcf0794a48ffb438937a4e697166495b0,935,1210,110,74,130,85,0
225,page-225.png,202427,cdf27de9b3cdd81b68f975da96d9749a4b0365bf0f4b6f3d69f038d0142daac7,935,1210,110,74,110,85,0
226,page-226.png,192355,9538133031f0abce049d0f5a6fef4c5400b3864e030e61178dd9604295a4815c,935,1210,110,74,182,85,0
227,page-227.png,210831,21e79af1394d939dac07c2c31bbfe41e9f5d86ff9c72255999f9756689012b84,935,1210,109,74,110,85,0
228,page-228.png,188202,7e95b1c25155b82289d780f309509c5763d0d6e935dc08458784b93d683435de,935,1210,110,74,248,85,0
229,page-229.png,229100,42574e4f12dd853f8a8c76a653e67313a731f13d61a23c7eaa632cbd2a50755a,935,1210,110,74,110,85,0
230,page-230.png,217493,d0b3e46cf30f1f0ea3c00f2011c2c16c2b49d71e6d0200f99f1b720030d1ade9,935,1210,110,74,161,85,0
231,page-231.png,209324,bf7142cbbf61ec49da4ceb6a746ee5c45e502c0e25ab366568d8d2e046f4e188,935,1210,110,74,110,85,0
232,page-232.png,203336,373cc942a2e1224b3bc5f4cd5c87907e9e592b5eee6a15b8015e50781a442b4c,935,1210,109,74,187,85,0
233,page-233.png,220417,d4278567ccc8e19e8ab7ac29597ad73f6a07c15084e2ec9668aac36d32df6852,935,1210,110,74,111,85,0
234,page-234.png,198988,178323ac6a2f0037a0bf02e63bc8732b91387547367645b39b4dcc03cecbcdb1,935,1210,110,74,148,85,0
235,page-235.png,206487,75944a8f167a2a4117608cd7c5725db6703a344cff97a276a0d3c521440ae641,935,1210,110,74,110,85,0
236,page-236.png,239529,fbd4b4c6eacea1007f6e498bb0ee10192dcaf085cbc4a0055131529ef1361df7,935,1210,110,74,123,84,0
237,page-237.png,190029,20c37f0f3c05a8b7a6fc35a1d084a2a55c78e25671e46b87103374034962cb88,935,1210,110,74,110,85,0
238,page-238.png,163181,38b41c05948dac245f917d972d8a76ff577e6a0e6e0731637c722f5aaae1de51,935,1210,109,74,147,85,0
